Date;Price
28.12.2019;68.100000001
29.12.2019;68.100000001
04.01.2020;68.640000001
05.01.2020;68.640000001
11.01.2020;65.04000000100001
12.01.2020;65.04000000100001
18.01.2020;64.950000001
19.01.2020;64.950000001
25.01.2020;60.820000001
26.01.2020;60.820000001
01.02.2020;58.150000000999995
02.02.2020;58.150000000999995
08.02.2020;54.530000001
09.02.2020;54.530000001
15.02.2020;57.190000000999994
16.02.2020;57.190000000999994
22.02.2020;58.380000001
23.02.2020;58.380000001
29.02.2020;50.500000001
01.03.2020;50.500000001
07.03.2020;45.600000001
08.03.2020;45.600000001
14.03.2020;34.600000001
15.03.2020;34.600000001
21.03.2020;27.200000001
22.03.2020;27.200000001
28.03.2020;24.940000001
29.03.2020;24.940000001
30.03.2020;24.940000001
04.04.2020;34.530000001
05.04.2020;34.530000001
11.04.2020;31.870000001
12.04.2020;31.870000001
18.04.2020;28.470000001
19.04.2020;28.470000001
25.04.2020;25.180000001
02.05.2020;26.560000001
09.05.2020;30.860000001
16.05.2020;32.740000001
23.05.2020;35.260000000999995
24.05.2020;35.260000000999995
30.05.2020;37.390000001
06.06.2020;42.130000001
13.06.2020;38.860000000999996
20.06.2020;41.920000001
27.06.2020;40.66000000099999
04.07.2020;42.780000001
11.07.2020;43.270000001
18.07.2020;43.100000001
25.07.2020;43.420000001
01.08.2020;43.710000001
08.08.2020;44.66000000099999
15.08.2020;44.950000001
22.08.2020;44.260000000999995
29.08.2020;45.870000000999994
30.08.2020;45.870000000999994
05.09.2020;42.350000001
12.09.2020;39.920000001
19.09.2020;42.970000000999995
26.09.2020;42.260000000999995
03.10.2020;39.120000000999994
10.10.2020;42.820000001
11.10.2020;42.820000001
17.10.2020;42.850000001
24.10.2020;41.590000001
31.10.2020;37.860000000999996
01.11.2020;37.860000000999996
07.11.2020;39.600000001
14.11.2020;42.630000001
21.11.2020;45.020000001
28.11.2020;48.300000000999994
29.11.2020;48.300000000999994
05.12.2020;49.030000001
12.12.2020;49.98000000099999
19.12.2020;52.210000001
25.12.2020;51.340000001
26.12.2020;51.340000001
